err_tr,err_val,fun,init_trr_err,jac_norm,neurons,rho,sigma
1.2779968502187455,1.3322642606917274,0.6487428037260339,2.363975516270524,5.276910189633224e-06,1,0.001,1.0
1.0547239209961794,1.2274579226862,0.5281565610800933,1.2769940597896123,8.264252170215616e-06,2,1e-05,0.001
1.0336947780802288,1.2285993272117801,0.5180239643008042,1.101687548660683,7.329527987034625e-06,2,1e-05,0.01
1.0334802897860065,1.2377783365411477,0.5180401615677057,1.20956896048644,0.0003606009890780509,2,1e-05,0.1
0.464324630167992,0.5198481580426889,0.23821709316605685,1.1609927215333955,0.00047572484561538437,2,1e-05,0.2
0.4708846823886493,0.4907983734147146,0.241537857484294,1.6341314481851754,0.00029415535657037267,2,1e-05,0.2
0.4207004705726817,0.4980075325706713,0.21582152416893305,1.1939063051394263,0.0002786355535850024,2,1e-05,0.5
0.499706813457763,0.5865210815696255,0.2560011562632473,1.466613858331132,0.0006842934326614276,2,1e-05,1.0
1.089001855913465,1.0085224278342757,0.5458764090724955,1.6119534131394204,1.1122162523222903e-05,2,1e-05,1.0
0.4666231458378634,0.5067693458755109,0.2388578517471277,1.3986059129630388,0.00023676363356286425,2,1e-05,1.0
1.0126243156768644,1.2886696752817162,0.5076395551244682,1.2956057436036796,1.4247455037124704e-05,2,0.0001,0.001
1.0356773879850572,1.2159676862624698,0.5187988014245947,1.2943181057455413,9.102195420274662e-06,2,0.0001,0.01
0.4224835031244592,0.5080262290131943,0.21724682419061567,2.7491110056958843,0.00023151029102653432,2,0.0001,0.1
1.0371189515753851,1.242325351517526,0.5208669621297812,1.4227323697186651,1.1922677452300487e-05,2,0.0001,0.5
1.0784732441235398,1.0741786177511947,0.540134948765252,1.3593799823599653,1.4558744358410308e-05,2,0.0001,1.0
1.0503500150720786,1.183135286562295,0.5257279727896014,1.7025945617078448,8.852570812914847e-05,2,0.001,0.001
0.422077174681245,0.4693914929118055,0.21759705617811226,0.8993660744575159,0.0006005025639411537,2,0.001,0.01
1.0648405612900498,1.0878227986954694,0.5334383897472461,1.8304150406425927,5.770124307958316e-06,2,0.001,0.1
0.5977715882201119,0.655131189483759,0.3675643336179021,1.6506329473040364,0.00014331789964368982,2,0.001,0.2
1.068892436052153,1.3186255370058124,0.5466373312762915,1.7765837642255893,1.409034270780037e-05,2,0.001,0.2
0.4210367579572799,0.5063992006085221,0.2160891148763852,0.8133415007486103,0.0003897505161505679,2,0.001,0.5
0.5959099295660627,0.6554158692553248,0.3659836643615105,1.6751231780216247,3.961637686723228e-05,2,0.001,1.0
1.082592375398538,1.0399641749916109,0.5424737333490848,1.3398359065380798,1.133138256252759e-05,2,0.001,1.0
0.5862204439706657,0.7286427797599953,0.3643829154076631,1.4071302783123019,3.292465614830035e-05,2,0.001,1.0
0.2418357028434347,0.2625916825628597,0.12266534385317596,1.1277193911928287,0.0003162500543237832,3,1e-05,0.001
0.2555782976300556,0.2792491194808027,0.1290912021332435,1.4615456787433252,0.00016704438702157119,3,1e-05,0.01
0.24458383042781104,0.2478312196161716,0.1241162573348628,2.4054286385796395,0.00029107605355620334,3,1e-05,0.1
0.2568712109152368,0.3193300515335305,0.13042575380673982,1.9278908708187985,0.0004006677441636453,3,1e-05,0.2
0.25678069571888995,0.32019889875916097,0.13031139293401367,0.9077322899922284,0.00030033292554049954,3,1e-05,0.2
0.28656152798803275,0.30696959494958176,0.1486920881109679,1.2246765172198453,0.000789717910013332,3,1e-05,0.5
0.25343787498939496,0.3487279817548623,0.12852847435382575,1.4086854767162051,0.0004556499672641652,3,1e-05,1.0
0.2355351378936587,0.2977005029751708,0.11962397862896328,1.028867771857227,0.0003949803472574098,3,1e-05,1.0
0.287816662248847,0.4023485140059167,0.1488633330279511,2.6571559237378795,0.00042805791158586335,3,1e-05,1.0
0.25174575313249364,0.3114329980654937,0.1266879128539139,0.9595343063562812,0.00011736302797093096,3,0.0001,0.001
0.2317028494347197,0.3240729231820313,0.11778794932294845,0.7338895830188876,0.00026355208982387453,3,0.0001,0.01
0.2381396229876712,0.28987090225023,0.12076965758094775,1.813210241972124,0.0005253215502785193,3,0.0001,0.1
0.2354744117319761,0.316273418143924,0.11945317856349233,0.6994441539247699,0.00031280903309866735,3,0.0001,0.5
0.2402837670434376,0.28667225665684154,0.12182138068900634,0.6456299717966274,0.0005444643163910378,3,0.0001,1.0
0.2876824569898446,0.35038195941617745,0.14785678197545474,1.0246865543381611,0.0004479297392519696,3,0.001,0.001
0.2451440510741321,0.2505512785891625,0.12633012691385542,0.5503832298181355,0.0007191752381668707,3,0.001,0.01
0.2962439400429423,0.32127437798416725,0.15767135854081418,1.4960406291407764,0.0013760879642696435,3,0.001,0.1
0.2914032900380705,0.38737908050654746,0.18703862499291368,1.16380110701648,0.00015037765406317668,3,0.001,0.2
0.2756009893331018,0.3858774851672799,0.17244796446911592,0.9582733025109011,3.196445811822565e-05,3,0.001,0.2
0.2380527420905837,0.3031441045927211,0.12070954418535025,0.9817425545480838,0.00024076613029021002,3,0.001,0.5
0.2972750019840857,0.280445976000233,0.1846281152162625,0.8042125999243357,3.5908396431598936e-05,3,0.001,1.0
0.2510074329391213,0.3075022323797564,0.12659487115760365,1.2041622261079843,0.00020061780226111867,3,0.001,1.0
0.2921177985792889,0.2963701223053755,0.1820349363315343,1.8841101825003999,3.987742475165926e-05,3,0.001,1.0
0.15575663952296487,0.17282196903426214,0.07952126452428562,1.3900891204555037,0.00020881404433740444,4,1e-05,0.001
0.19386786036105985,0.2326652394413113,0.09764278945697416,1.2741009513234318,8.808607207812187e-05,4,1e-05,0.01
0.13633588065543456,0.1790748479155584,0.07087047837299161,0.6422186642657264,0.0005666243110002381,4,1e-05,0.1
0.15137838659783467,0.19450356784037487,0.07737349040570203,0.8183845417989936,0.0002705930656049916,4,1e-05,0.5
0.18714362353394634,0.24096713440763176,0.09594785322664587,0.5632012561864751,0.00012730850409867317,4,1e-05,1.0
0.1920638830362812,0.24007626025548595,0.09669432098525813,0.7131092690875714,8.126015268300032e-05,4,0.0001,0.001
0.11331391639477348,0.16265132253561346,0.059695877363013676,1.259328087651765,0.0017572122125734395,4,0.0001,0.01
0.1409064761432099,0.14839970089572135,0.0736966174267667,2.2620593721343494,0.004857525323082062,4,0.0001,0.1
0.1922741772563621,0.2345388917509735,0.09684690902962448,0.4989129036051237,0.00011441526745806162,4,0.0001,0.5
0.15432559921939384,0.21839040006205165,0.07863136009393527,0.6870661840325992,0.00015178832592914866,4,0.0001,1.0
0.1388202120246962,0.16551682029994533,0.071997426927952,0.6559297110638346,0.002279374232729639,4,0.001,0.001
0.1381936538871102,0.1643039600974537,0.07196773240635276,2.0219094366701995,0.0017070811121594313,4,0.001,0.01
0.16018111646508718,0.1632650605899184,0.08154600892550193,1.9144890722779024,0.0002563197542952356,4,0.001,0.1
0.1488850928661113,0.2013638775393924,0.07609874826418657,0.9855519343010528,0.0005302190339025981,4,0.001,0.5
0.13840008177643995,0.16669775251655874,0.07191805991132344,1.224068537066477,0.00197786723081972,4,0.001,1.0
0.0924175937884332,0.1238543459927545,0.048798725208047525,0.4537149412159433,0.000305222775829562,5,1e-05,0.001
0.09170985899683194,0.1157992225106678,0.0510196222450928,0.8087462400742729,0.009908350305796624,5,1e-05,0.01
0.08241224597518251,0.14674286417673738,0.04441001622530439,1.0265526329397372,0.012472830552201159,5,1e-05,0.1
0.08710097717002521,0.1126565248416794,0.04791510740756185,0.872223553589008,0.004506254872160369,5,1e-05,0.5
0.0866750066779853,0.1467312097057441,0.04597491871735565,0.2970242134939249,0.0003390147425149895,5,1e-05,1.0
0.15164241908252238,0.3069713111484553,0.07751580753211182,1.203200811244584,0.0009117620753961543,5,0.0001,0.001
0.09728347053085001,0.11411222989366045,0.05382316475109301,1.0860085517393272,0.02939125436528556,5,0.0001,0.01
0.08037124552246165,0.11120576694649084,0.04426293102699098,1.3186987497923162,0.0035624423417773506,5,0.0001,0.1
0.08611932560053516,0.15107844637278728,0.04609654101580534,1.3478875318344414,0.002983323155244406,5,0.0001,0.5
0.1322761592554361,0.1735587202142213,0.06824306867711487,2.0503257094262395,0.002710089351649188,5,0.0001,1.0
0.11864322855116392,0.1545407919792517,0.06301021262046297,0.7074209243072097,0.006630272774039256,5,0.001,0.001
0.07797672037104443,0.14073574286521848,0.04261778378003397,1.1011426806813411,0.0073759891227263485,5,0.001,0.01
0.12551899071443295,0.2273324296393699,0.06497329574614083,0.5214617004298905,0.005910576270901101,5,0.001,0.1
0.1256828590278301,0.18804308855957685,0.06509039287300869,0.8028187313742375,0.0008709671786084185,5,0.001,0.5
0.08980356633829062,0.14433391227965128,0.04742548652363944,2.786885256696676,0.0002970115469065265,5,0.001,1.0
0.08586884083058273,0.11205634010869717,0.046990255941051766,0.7849792308585902,0.003938787069848976,6,1e-05,0.001
0.03640333474663426,0.05051027065991438,0.021804640094291384,1.288667897658904,0.004064886380123896,6,1e-05,0.01
0.043260137605487296,0.08143220701295326,0.024595420387321952,1.204910187203179,0.003199869212136477,6,1e-05,0.1
0.06930530383387985,0.10192805143084484,0.04004527539851932,0.7839082535655362,0.017475801296991743,6,1e-05,0.5
0.05296078586879036,0.06936301781122414,0.030260262756765525,1.0474836919801978,0.003202003110736457,6,1e-05,1.0
0.0693345311274594,0.10797840865709378,0.038304143190090435,0.5224845884076866,0.0035830995877308572,6,0.0001,0.001
0.06687956195751639,0.09107671034235794,0.03913273509727468,0.8466654244348668,0.009951661352620484,6,0.0001,0.01
0.16807154610337335,0.21028685867734265,0.08766124548858294,1.0660667955280545,0.0059687832071797006,6,0.0001,0.1
0.08683600887960191,0.09434438710887834,0.04727467756870864,6.317877587587318,0.018008685508580802,6,0.0001,0.5
0.0658918848480589,0.0753144074129267,0.03650869051873802,0.6443371030617675,0.003025171463909371,6,0.0001,1.0
0.0868526551098255,0.12345004082719327,0.04673652770203841,1.0860963491163185,0.0006905101497138181,6,0.001,0.001
0.08573580998597613,0.08956597444264325,0.04734203576665861,2.6923253293024665,0.00420485669182591,6,0.001,0.01
0.06236688500935941,0.08612227445207185,0.033360658216848416,0.6526792514474538,0.003458723228385192,6,0.001,0.1
0.06900374006382301,0.11804175363589473,0.0377264138800575,0.7443413356643441,0.0040698252441238175,6,0.001,0.5
0.07359718325789248,0.09956099367604178,0.039938799544342464,0.9462888147014072,0.006475849221847825,6,0.001,1.0
0.042907872224024105,0.06421869379498032,0.02584015203217588,1.1610753893595485,0.023941453126750858,7,1e-05,0.001
0.0436464413094923,0.04742794453112362,0.0256121101753529,0.5304550855350696,0.009440056174402887,7,1e-05,0.01
0.0948129687189116,0.12269650343394638,0.05048522181477958,0.6855906990444638,0.01721502518368539,7,1e-05,0.1
0.07624378273301805,0.08478705768503897,0.041257412292315,1.2608804202543562,0.006998463388423389,7,1e-05,0.5
0.056461951354181326,0.07917976678619087,0.031892383331620096,0.6075383655965034,0.008379925870026006,7,1e-05,1.0
0.03029621479268085,0.059217299919587636,0.019545279626081127,1.4322561985139222,0.006802720031707692,7,0.0001,0.001
0.06322716140528102,0.09608469221665407,0.034481567335103505,1.0779243119716166,0.003089701978726688,7,0.0001,0.01
0.054472167322586994,0.08648724162959882,0.02995625945619196,1.408249951449538,0.0019105542116800488,7,0.0001,0.1
0.08594498859252189,0.1315568065565434,0.046502849930626096,1.1739596698577404,0.00331075994559366,7,0.0001,0.5
0.07073082699605761,0.10635078192111333,0.03884410431555372,0.824173782662497,0.010670721700027143,7,0.0001,1.0
0.03533187757042955,0.04785524710264229,0.0222825024121829,2.6510444560659416,0.013135732787633529,7,0.001,0.001
0.023883907676099318,0.044622644453635,0.016434249470561345,2.4791932831750687,0.008453089814198164,7,0.001,0.01
0.055562471107719634,0.08002607038820553,0.03192922314869921,0.5839031660362985,0.011699729397337265,7,0.001,0.1
0.034486781348703865,0.08487859577980393,0.02146895477365495,0.5229092084079004,0.00405447679336548,7,0.001,0.5
0.0390118933536502,0.04930666431436664,0.023832141269353152,0.6463397136201788,0.005387011025013036,7,0.001,1.0
0.04590961649386949,0.10994621223193264,0.024718957624748492,2.9051950652855605,0.0009835012047528602,8,1e-05,0.001
0.03686336834276277,0.07190036111896624,0.02207755283275775,0.7438921958125347,0.013584064022732793,8,1e-05,0.01
0.05025100896824164,0.06394687557084057,0.028143666410169844,1.6218742872939167,0.005570986772810561,8,1e-05,0.1
0.1034435906870202,0.12925413219070253,0.05506883388358656,0.7766500365611294,0.005601754209822681,8,1e-05,0.5
0.04751052875320778,0.05912110056517642,0.0271092167853558,0.33048117897580165,0.012362770879527377,8,1e-05,1.0
0.03432262768582416,0.05872248533713596,0.021066607353697614,0.6767099751436759,0.007652457405538812,8,0.0001,0.001
0.03330773045805496,0.043796584979741635,0.021019771205320368,1.436368621685589,0.008480830204898746,8,0.0001,0.01
0.017292564300083704,0.024145818613340253,0.012791747745705821,1.602648818342353,0.005990725999139725,8,0.0001,0.1
0.027713148612315976,0.04380879504096626,0.01774298400802615,1.034181061131011,0.003280334045223157,8,0.0001,0.5
0.029537329586614182,0.0925745412003556,0.01812789317488964,1.1743652292590483,0.0080879657633356,8,0.0001,1.0
0.03563556988248112,0.05023321836254172,0.020934267041666867,0.8780078743918865,0.002206452917260347,8,0.001,0.001
0.04054168306140698,0.052449932739107474,0.023144446518367928,0.5403230141518025,0.005975926739572971,8,0.001,0.01
0.023245862805854032,0.04368803503586195,0.014476748690757412,1.8648268561794488,0.0026157706495475675,8,0.001,0.1
0.03503355795807458,0.038820217375879464,0.020661803021881,2.556285144733065,0.008457007528563801,8,0.001,0.5
0.02892095860181668,0.06002708322793589,0.01880061788902209,2.3919529402204907,0.023708083757552297,8,0.001,1.0
0.044069476889863735,0.05196052660885982,0.02529691202283916,0.7911264439839029,0.009879396910974713,9,1e-05,0.001
0.029665061467892162,0.08921132541677966,0.017717893415447338,1.421322421282938,0.006417408830364456,9,1e-05,0.01
0.022227858383771663,0.03627148991402086,0.015349275210349097,0.5599099466899446,0.009435088872943408,9,1e-05,0.1
0.009606960415368095,0.01374796252789933,0.009752073909210823,1.474390066761616,0.014955789484769012,9,1e-05,0.5
0.05347553710558761,0.07392564477977989,0.029955145779915336,0.947621962013326,0.01082730437806789,9,1e-05,1.0
0.05379851862194194,0.06272022392552748,0.029741850230409976,1.2153171857344094,0.007634328107777357,9,0.0001,0.001
0.028303513228034507,0.0481206206404984,0.01668938236692279,1.264368548775867,0.002916457781781616,9,0.0001,0.01
0.02767250057060084,0.049795688138139435,0.016940901220350215,0.8377904761675952,0.004544982360625687,9,0.0001,0.1
0.028218832037673187,0.0403875655868561,0.017311363633875348,0.7457691729064406,0.0015194290765911365,9,0.0001,0.5
0.034628005969355384,0.062327538956056784,0.02066783034013796,2.72045567134835,0.013365038204543328,9,0.0001,1.0
0.017086850104135444,0.022426398161771846,0.012756695061028162,0.9994099536153388,0.006329390965944083,9,0.001,0.001
0.022382109511022874,0.04668216009601976,0.015315156695781991,1.2466864910961717,0.014584604253495694,9,0.001,0.01
0.03191913628665078,0.052398742429858,0.02026696979213133,2.2414829728482824,0.007495553751894405,9,0.001,0.1
0.006227797500440018,0.01149628114529385,0.007045717124806569,1.3948508350215674,0.0036942294069742454,9,0.001,0.5
0.03481545476422657,0.05440566867951506,0.020517686564877232,1.0067748959855949,0.002771667299434786,9,0.001,1.0
0.00976716049610595,0.01800096416416649,0.008630739684440985,2.043469611624585,0.0063200417599363155,10,1e-05,0.001
0.03976504908729482,0.07313121687468903,0.02306136159116742,0.4690999630874247,0.012930303284454865,10,1e-05,0.01
0.0355009529526624,0.03955516041332029,0.020812712372030424,4.974505958270054,0.00821525316096387,10,1e-05,0.1
0.030927546382329817,0.043767064192880435,0.01777685880873597,0.6381569584852285,0.002424311633628167,10,1e-05,0.5
0.008596100984136141,0.012270316633264096,0.008903225973630696,1.321768146516511,0.003701692666987873,10,1e-05,1.0
0.00820436406038277,0.012505754565480405,0.007762819216158272,1.0268328943645764,0.011984776694177562,10,0.0001,0.001
0.018895822683636626,0.030980916936592787,0.013712105044261921,0.9946454602829848,0.012822199348928255,10,0.0001,0.01
0.04169120516441823,0.0693289837628093,0.024142385719064092,2.7259095731154344,0.009226981117811577,10,0.0001,0.1
0.01263594832776736,0.014691039030461397,0.00964364519946696,2.2103249244457768,0.01325847767077663,10,0.0001,0.5
0.02304140917320923,0.04539038662020435,0.014576609397543116,1.2409459408813637,0.007536079430872093,10,0.0001,1.0
0.022541240626384428,0.04306697558218986,0.014095630275744269,4.017314859714224,0.0034167386449159274,10,0.001,0.001
0.03193533939623182,0.047419799227597134,0.019611530873748558,1.886707340990562,0.01334759822876727,10,0.001,0.01
0.02806698103000191,0.036009942234748266,0.016562665576915218,3.0685907221204736,0.003359343674198936,10,0.001,0.1
0.00639320732529462,0.02152604767193885,0.007020527498221442,0.7873253527686809,0.011781695811949534,10,0.001,0.5
0.0223492365555004,0.04551724280069318,0.01382715486264711,1.9119664760144441,0.002612033110846875,10,0.001,1.0
0.02728256338534245,0.03655538783112088,0.016491546508382398,2.594437621121564,0.02355963609260271,11,1e-05,0.001
0.011338254342986385,0.014659694507895109,0.009650975366467258,2.9611450042340874,0.006453960746512841,11,1e-05,0.01
0.02266079039325209,0.04647598992715461,0.014314902670982312,1.8788489155041552,0.008820305728569258,11,1e-05,0.1
0.03015087182890049,0.03303607939658758,0.0173272925821367,2.536815072976031,0.0067589063300554,11,1e-05,0.5
0.04554486031415461,0.05853134448489316,0.02611312741906675,1.258316158307889,0.01078673141162362,11,1e-05,1.0
0.0078601576564642,0.014769650267908085,0.007338540776061418,0.3875037396397741,0.006831987404118306,11,0.0001,0.001
0.036611735982920016,0.061230654239534964,0.020855965072735343,1.0292331840305629,0.005268888545118635,11,0.0001,0.01
0.01927322039621714,0.03722503313534458,0.013035255136998922,2.0572769946276,0.01261476419762872,11,0.0001,0.1
0.02442062240460461,0.04960195435061101,0.014886763974256778,7.088800496020932,0.005156678080922721,11,0.0001,0.5
0.012786800211574271,0.031230609147537825,0.010044559227860059,0.8868758572072718,0.005378708320501776,11,0.0001,1.0
0.011214592585772194,0.022039763574175527,0.008732789706882512,5.323042450868807,0.00720927469220536,11,0.001,0.001
0.02086124636531581,0.03832759628950665,0.01317053963388876,0.741902872101239,0.010908814781374634,11,0.001,0.01
0.010390308374213092,0.019176013155759442,0.00848724427993678,5.512684007360145,0.011362268382914546,11,0.001,0.1
0.0013980471025487116,0.003362550956448291,0.0048526550421581285,0.5593013205137309,0.0046231887835898365,11,0.001,0.5
0.02135694849445554,0.04358404878883669,0.013142807206384471,2.1454858505730288,0.001791059177519786,11,0.001,1.0
0.02003064240630309,0.03375508949045015,0.013068356912325964,2.7151573643381584,0.014338881022105876,12,1e-05,0.001
0.021860157659618674,0.03757516655484905,0.0137016472914181,0.5230012638756525,0.0018782632198739984,12,1e-05,0.01
0.006961327859709468,0.018929088319525743,0.006697359819745889,4.261393410610603,0.008983657170691195,12,1e-05,0.1
0.025754675087593874,0.044588395905104286,0.01564304529528757,0.5671470723293449,0.013352308574696565,12,1e-05,0.5
0.010182992642605129,0.02008842908945508,0.008199719421098754,3.7650189172813535,0.008655830607135005,12,1e-05,1.0
0.012174052114768841,0.030135451632307988,0.009272724867740412,3.1377020417499364,0.008212007316022995,12,0.0001,0.001
0.012374314858285069,0.038671941188043166,0.009117031018166534,2.909408454183797,0.0043216566276864,12,0.0001,0.01
0.03012929529761353,0.05107291905869656,0.017351210349758145,0.6690285225880287,0.004536172391227525,12,0.0001,0.1
0.03019586101556222,0.03039501417877478,0.017624895414396945,2.4908406490189723,0.005266819039531282,12,0.0001,0.5
0.0063063972898501144,0.04651993301660335,0.006361348726148118,4.418697991896688,0.004675027432274396,12,0.0001,1.0
0.024532121440481728,0.04938736520190716,0.014888236704339424,0.9888449013990892,0.011624451300021871,12,0.001,0.001
0.008650079936427437,0.011037590864674287,0.007733150634545419,3.4768364333475565,0.016196545202558917,12,0.001,0.01
0.0050891779221289,0.012152568056634552,0.005977325592860133,2.514671095911774,0.009789423884660696,12,0.001,0.1
0.02068830043399492,0.030548605159198005,0.01320748395987233,0.7533605192711961,0.010398238808427288,12,0.001,0.5
0.028480160087390818,0.04719989559584061,0.01663146896963441,1.5584208599102998,0.0032718988531032487,12,0.001,1.0
0.008751345850121267,0.01955692461850744,0.007616403938499274,3.4429466742571035,0.010358458752505914,13,1e-05,0.001
0.012746191379371745,0.01927997275621928,0.010283645086353805,3.3169149601505303,0.014026066502416343,13,1e-05,0.01
0.0022995513135327713,0.0031775761533100176,0.004505829240384531,1.2408202593435518,0.004804412317372032,13,1e-05,0.1
0.00530957770790084,0.03965114066383582,0.005797866218310093,5.755425638483031,0.00394848869813995,13,1e-05,0.5
0.005890488531570744,0.017949062295796382,0.006106555769110609,2.2665621147754043,0.0070789621933806815,13,1e-05,1.0
0.017394168638962898,0.05688814538675935,0.011505283577680459,1.3479483342053735,0.010529219162324004,13,0.0001,0.001
0.02691712638065573,0.05090913813901676,0.0160417313116517,2.6856013140774446,0.007015880620620173,13,0.0001,0.01
0.005229459480778282,0.017368315452802922,0.005718067287987722,0.5321764662616937,0.003987805849004111,13,0.0001,0.1
0.004682048176796498,0.014491749395145175,0.005585116831683393,1.1126929387603006,0.005394981668751758,13,0.0001,0.5
0.005405099677280135,0.010964337080924164,0.006033613220208857,2.3635281086351134,0.005951230146691697,13,0.0001,1.0
0.001660831520575682,0.002488744204247038,0.00440049998570434,0.7803638873412682,0.003966033554110143,13,0.001,0.001
0.012702931243661205,0.021061414114373525,0.009428542103458566,0.4617687848835325,0.008456274476999944,13,0.001,0.01
0.0054420475511589355,0.010491966545948528,0.006130601474683322,0.8448193155045953,0.005670634750600464,13,0.001,0.1
0.01944805332252224,0.05309395435880975,0.012691846655556279,2.1757174010779305,0.011541029112901977,13,0.001,0.5
0.011493019139532223,0.032297734711473416,0.008812332687065386,1.2326862085989674,0.006684726805306589,13,0.001,1.0
0.007596561673416327,0.011416063770276976,0.007582728731029651,2.5798522879500387,0.014777421998282657,14,1e-05,0.001
0.006885123759980234,0.022896004840019663,0.00674481073240209,2.30067956197281,0.011054740091113952,14,1e-05,0.01
0.019058968294837844,0.06503072120175543,0.012041344937718627,0.5700997390593263,0.005978811880526188,14,1e-05,0.1
0.017187401503492173,0.038284116612697226,0.011437681267696944,0.9859894047043796,0.005682869469182641,14,1e-05,0.5
0.0028042230542688683,0.004677831716137322,0.004764365821169944,2.794360632612772,0.0063544843688114454,14,1e-05,1.0
0.005901894380223571,0.024449577355380683,0.0065177519358281715,1.976606954517016,0.005312908305365948,14,0.0001,0.001
0.019011507188209084,0.04747958840902037,0.012189623700710151,0.6098885076162439,0.002954543169330832,14,0.0001,0.01
0.00475102252575227,0.007026154165619229,0.005690512469403183,4.132738911010168,0.01996163809427997,14,0.0001,0.1
0.0071584243091228844,0.015397389384895004,0.007108540179392789,2.691510620954822,0.007744516251668569,14,0.0001,0.5
0.014569546713313031,0.026456270442145158,0.010709812902295559,1.4706878936175634,0.008158549269684474,14,0.0001,1.0
0.01157435333870918,0.03759870201923912,0.009114918023866186,0.6863798855828056,0.008727573967922642,14,0.001,0.001
0.011780470144373884,0.016542790971484884,0.009358212131419873,2.156828502426304,0.01416275121080749,14,0.001,0.01
0.002410085617596697,0.0038705668622098623,0.004573512568452356,5.958207077490567,0.011283995098142159,14,0.001,0.1
0.0146501413499909,0.011260775892978634,0.01062780005468234,0.7295389407761516,0.007100191860503088,14,0.001,0.5
0.026589823598950846,0.03471377330899016,0.015934595341114847,3.2660467673990423,0.0038832653427957374,14,0.001,1.0
0.009275971865353292,0.02433619652729569,0.007505294287241569,0.9465437549178114,0.009614619321178634,15,1e-05,0.001
0.0013810969851258696,0.0020116427409716,0.0039620431020565144,1.671770589116249,0.003828957348381915,15,1e-05,0.01
0.0055915264844270006,0.016228297363472883,0.0058008818090022965,4.12509980803807,0.0039340923463915605,15,1e-05,0.1
0.01735407062993541,0.0250004571668774,0.01165634466746537,1.9838773691595863,0.006841526572225584,15,1e-05,0.5
0.006678769482307817,0.014029300622274999,0.006415342387058704,1.99108433458676,0.008934294720300294,15,1e-05,1.0
0.019325857680875767,0.032229035745104516,0.012687007762221005,0.9147895960275962,0.013255067188889007,15,0.0001,0.001
0.004236199504831312,0.007744066027340986,0.00555225137316185,1.8732369744268456,0.007431314811626025,15,0.0001,0.01
0.005493084641762328,0.011427093728892132,0.0059967952818365715,3.5564526039525037,0.006536727373021226,15,0.0001,0.1
0.002339104600876021,0.005687896455492857,0.004545496740732789,2.407096674934769,0.0066127584768640715,15,0.0001,0.5
0.01444954770083611,0.023780184200495682,0.010539406715896356,7.192018050499527,0.018730119470972542,15,0.0001,1.0
0.008308522315261049,0.030905417317992658,0.007002899029433197,4.37368000944673,0.008671974611061672,15,0.001,0.001
0.0058631583578602426,0.009224774775412434,0.006185106038012168,0.4665884973064668,0.007116845670035056,15,0.001,0.01
0.005273024897740854,0.011682460715978579,0.005995365205154346,1.2192283730325588,0.015304697842084347,15,0.001,0.1
0.010995539893950438,0.020818724130513014,0.008596054946008676,0.9102208291683296,0.0065675078034131435,15,0.001,0.5
